,area,location,latitude,longitude,species,treeform_type
3333,swit368,Europe,47.22852,8.92916,Picea abies (L.) H. Karst.,G
3334,swit369,Europe,47.28673,8.95479,Picea abies (L.) H. Karst.,G
3335,swit370,Europe,47.25386,8.93852,Picea abies (L.) H. Karst.,G
3336,swit371,Europe,47.16697,8.72347,Picea abies (L.) H. Karst.,G
3337,swit372,Europe,47.04095,8.737,Picea abies (L.) H. Karst.,G
3338,swit373,Europe,46.92306,9.16675,Picea abies (L.) H. Karst.,G
3339,swit374,Europe,47.05598,8.76291,Picea abies (L.) H. Karst.,G
3340,swit375,Europe,47.00433,9.10381,Picea abies (L.) H. Karst.,G
3341,swit376,Europe,47.0316,9.0611,Picea abies (L.) H. Karst.,G
3342,swit377,Europe,47.06697,8.82121,Picea abies (L.) H. Karst.,G
3343,swit378,Europe,47.00137,9.09612,Picea abies (L.) H. Karst.,G
3344,swit380,Europe,47.2525,9.04131,Picea abies (L.) H. Karst.,G
3345,swit381,Europe,47.24067,8.56923,Picea abies (L.) H. Karst.,G
3346,swit382,Europe,46.89649,8.9425,Picea abies (L.) H. Karst.,G
3347,swit383,Europe,47.2699,8.524,Picea abies (L.) H. Karst.,G
3348,swit384,Europe,47.39283,7.46516,Fagus sylvatica L.,A
3349,swit385,Europe,47.39016,7.45224,Fagus sylvatica L.,A
3350,swit386,Europe,46.857462,9.471427,Pinus sylvestris L.,G
3351,swit387,Europe,46.727206,9.484184,Pinus sylvestris L.,G
3352,swit388,Europe,46.765405,9.435872,Pinus sylvestris L.,G
3353,swit389,Europe,46.898114,9.537291,Pinus sylvestris L.,G
3354,swit390,Europe,47.180832,9.176242,Picea abies (L.) H. Karst.,G
3355,swit391,Europe,47.180832,9.176242,Abies alba Mill.,G
3356,swit392,Europe,47.014324,8.739395,Picea abies (L.) H. Karst.,G
3357,swit393,Europe,47.014324,8.739395,Abies alba Mill.,G
3358,swit394,Europe,47.069881,8.677936,Picea abies (L.) H. Karst.,G
3359,swit395,Europe,47.069881,8.677936,Abies alba Mill.,G
3360,swit396,Europe,46.726701,8.902934,Picea abies (L.) H. Karst.,G
3361,swit397,Europe,46.726701,8.902934,Abies alba Mill.,G
3362,swit400,Europe,46.571349,9.418137,Picea abies (L.) H. Karst.,G
3363,swit401,Europe,46.571349,9.418137,Abies alba Mill.,G
3364,swit402,Europe,46.559829,9.35523,Picea abies (L.) H. Karst.,G
3365,swit403,Europe,46.559829,9.35523,Abies alba Mill.,G
3366,swit404,Europe,46.6572,9.593863,Picea abies (L.) H. Karst.,G
3367,swit405,Europe,46.6572,9.593863,Abies alba Mill.,G
3368,swit406,Europe,46.641644,9.724754,Picea abies (L.) H. Karst.,G
3369,swit407,Europe,46.641644,9.724754,Abies alba Mill.,G
3370,swit408,Europe,46.555732,9.607258,Picea abies (L.) H. Karst.,G
3371,swit409,Europe,46.664743,8.773974,Picea abies (L.) H. Karst.,G
3372,swit410,Europe,46.770948,9.877178,Picea abies (L.) H. Karst.,G
3373,swit411,Europe,46.770948,9.877178,Larix decidua Mill.,G
3374,swit412,Europe,46.817786,8.24053,Picea abies (L.) H. Karst.,G
3375,syri001,Asia,35.6,36.22,Cedrus libani A. Rich.,G
3376,syri002,Asia,35.57,36.2,Abies cilicica (Ant. et Kotschy) Carr.,G
3377,syri003,Asia,35.78,36.02,Pinus brutia Ten.,G
3378,th001,Asia,19.2833,98.9333,Tectona grandis L. f.,A
3379,th002,Asia,16.7333,101.5667,Pinus merkusii Jungh. & De Vriese,G
3380,th003,Asia,16.9,101.8833,Pinus merkusii Jungh. & De Vriese,G
3381,th004,Asia,14.9833,99.4333,Pinus merkusii Jungh. & De Vriese,G
3382,th005,Asia,16.6,100.8167,Pinus merkusii Jungh. & De Vriese,G
3383,th006,Asia,19.0167,98.2333,Pinus merkusii Jungh. & De Vriese,G
3384,tha007,Asia,20.07,99.115,Pinus kesiya Royle ex Gordon,G
3385,tha008,Asia,20.07,99.115,Pinus kesiya Royle ex Gordon,G
3386,tha009,Asia,20.07,99.115,Pinus kesiya Royle ex Gordon,G
3387,tha010,Asia,16.663,99.241,Pinus kesiya Royle ex Gordon,G
3388,tha011,Asia,16.663,99.241,Pinus kesiya Royle ex Gordon,G
3389,tha012,Asia,19.174988,98.350716,Pinus kesiya Royle ex Gordon,G
3390,tha013,Asia,19.07,98.18,Pinus merkusii Jungh. & De Vriese,G
3391,tha014,Asia,14.883242,99.461533,Pinus merkusii Jungh. & De Vriese,G
3392,tha015,Asia,19.440156,98.127093,Tectona grandis L. f.,A
3393,tha016,Asia,19.440156,98.127093,Tectona grandis L. f.,A
3394,tha017,Asia,19.440156,98.127093,Tectona grandis L. f.,A
3395,tha018,Asia,19.440156,98.127093,Tectona grandis L. f.,A
3396,tha019,Asia,19.537089,98.19319,Tectona grandis L. f.,A
3397,tha020,Asia,19.4806,97.938066,Tectona grandis L. f.,A
3398,tha021,Asia,15.813845,99.308639,Tectona grandis L. f.,A
3399,tha022,Asia,15.6,99.2,Toona ciliata,A
3400,tn010,usa,36.42,-89.37,Taxodium distichum (L.) Rich.,G
3401,tn016,usa,35.6,-83.08,Liriodendron tulipifera L.,A
3402,tn017,usa,35.7,-83.35,Quercus prinus L.,A
3403,tn018,usa,35.75,-83.23,Tsuga canadensis (L.) Carr.,G
3404,tn019,usa,35.75,-83.23,Tsuga canadensis (L.) Carr.,G
3405,tn020,usa,35.62,-85.43,Quercus velutina Lam.,A
3406,tn021,usa,35.62,-85.43,Quercus prinus L.,A
3407,tn022,usa,35.62,-83.93,Pinus echinata Mill.,G
3408,tn023,usa,35.67,-83.5,Liriodendron tulipifera L.,A
3409,tn024,usa,35.67,-83.5,Tsuga canadensis (L.) Carr.,G
3410,tn026,usa,35.75,-83.23,Tsuga canadensis (L.) Carr.,G
3411,tn027,usa,35.67,-82.38,Liriodendron tulipifera L.,A
3412,tn028,usa,36.48,-88,Pinus echinata Mill.,G
3413,tn029,usa,35.43,-85.57,Tsuga canadensis (L.) Carr.,G
3414,tn030,usa,35.5333,-83.8333,Liriodendron tulipifera L.,A
3415,tn031,usa,36.2,-84,Juniperus virginiana L.,G
3416,tn032,usa,36.4833,-87.9833,Pinus echinata Mill.,G
3417,tuni001,Africa,36.4833,8.3,Quercus canariensis Willd.,A
3418,tuni002,Africa,36.2333,8.4333,Pinus halepensis Mill.,G
3419,tuni003,Africa,35.85,9.3,Pinus halepensis Mill.,G
3420,turk001,Europe,39.93,31.38,Pinus nigra J.F. Arnold,G
3421,turk008,Europe,41.2,32.3,Quercus hartwissiana Steven,A
3422,turk009,Europe,40.33,42.58,Pinus sylvestris L.,G
3423,turk010,Europe,39.8,27.13,Pinus nigra J.F. Arnold,G
3424,turk011,Europe,37.23,28.38,Pinus nigra J.F. Arnold,G
3425,turk012,Europe,38.03,31.8,Cedrus libani A. Rich.,G
3426,turk013,Europe,37.42,30.28,Pinus nigra J.F. Arnold,G
3427,turk014,Europe,37.42,30.3,Juniperus excelsa M.-Bieb.,G
3428,turk015,Europe,37.4,30.63,Pinus brutia Ten.,G
3429,turk016,Europe,36.6,30.02,Juniperus excelsa M.-Bieb.,G
3430,turk017,Europe,36.6,30.02,Cedrus libani A. Rich.,G
3431,turk018,Europe,37.08,30.52,Juniperus excelsa M.-Bieb.,G
3432,turk019,Europe,37.38,30.6,Cedrus libani A. Rich.,G
3433,turk020,Europe,36.65,32.2,Pinus nigra J.F. Arnold,G
3434,turk021,Europe,36.65,32.18,Cedrus libani A. Rich.,G
3435,turk022,Europe,40.55,41.98,Pinus sylvestris L.,G
3436,turk023,Europe,36.45,32.52,Pinus nigra J.F. Arnold,G
3437,turk024,Europe,36.45,32.52,Abies cilicica (Ant. et Kotschy) Carr.,G
3438,turk025,Europe,36.45,32.52,Cedrus libani A. Rich.,G
3439,turk026,Europe,36.45,32.52,Juniperus spp. L.,G
3440,turk027,Europe,39.92,28.55,Quercus spp. L.,A
3441,turk028,Europe,41.2,32.62,Quercus petraea (Matt.) Liebl. = Quercus sessiliflora Salisb.,A
3442,turk030,Europe,39.28,28.93,Pinus nigra J.F. Arnold,G
3443,turk031,Europe,37.63,35.43,Pinus nigra J.F. Arnold,G
3444,turk032,Europe,37.03,30.47,Pinus brutia Ten.,G
3445,turk033,Europe,37.5,32.5,Pinus nigra J.F. Arnold,G
3446,turk034,Europe,41.5,33,Quercus spp. L.,A
3447,turk035,Europe,37,34.5,Juniperus excelsa M.-Bieb.,G
3448,turk036,Europe,37.08,30.52,Pinus brutia Ten.,G
3449,turk037,Europe,39.33,29.08,Pinus nigra J.F. Arnold,G
3450,turk038,Europe,39.27,28.85,Pinus nigra J.F. Arnold,G
3451,turk039,Europe,39.23,28.78,Pinus nigra J.F. Arnold,G
3452,turk040,Europe,37.27,34.55,Juniperus excelsa M.-Bieb.,G
3453,turk041,Europe,37.27,34.55,Juniperus excelsa M.-Bieb.,G
3454,turk042,Europe,37.2,34.47,Juniperus excelsa M.-Bieb.,G
3455,turk048,Europe,41.3,41.9,Abies nordmanniana (Steven) Spach,G
3456,turk049,Europe,40.8833,31.6667,Pinus sylvestris L.,G
3457,turk050,Europe,39.8833,29.8333,Pinus nigra J.F. Arnold,G
3458,turk051,Europe,37.8167,35.2833,Pinus nigra J.F. Arnold,G
3459,turk052,Europe,41.1833,34.4667,Pinus nigra J.F. Arnold,G
3460,turk053,Europe,37.8667,36.35,Pinus nigra J.F. Arnold,G
3461,turk054,Europe,41.2167,34.7833,Pinus nigra J.F. Arnold,G
3462,turk055,Europe,39.95,31.2,Pinus nigra J.F. Arnold,G
3463,tw001,Asia,24.5333,121.3833,Chamaecyparis obtusa (Sieb. & Zucc.) Endl.,G
3464,tx009,usa,32.98,-99.17,Quercus stellata Wangenh.,A
3465,tx018,usa,30.93,-96.8,Quercus stellata Wangenh.,A
3466,tx027,usa,30.88,-99.18,Quercus stellata Wangenh.,A
3467,tx033,usa,29.3,-96.97,Quercus stellata Wangenh.,A
3468,tx039,usa,28.83,-97.18,Quercus stellata Wangenh.,A
3469,tx040,usa,30.4,-94.07,Taxodium distichum (L.) Rich.,G
3470,tx041,usa,29.45,-97.92,Quercus stellata Wangenh.,A
3471,tx042,usa,29.25,-103.3,Pseudotsuga menziesii (Mirb.) Franco,G
3472,tx046,usa,31.9,-104.85,Pseudotsuga menziesii (Mirb.) Franco,G
3473,tx050,usa,33.45,-97.87,Quercus stellata Wangenh.,A
3474,tx051,usa,32.83,-98.08,Quercus stellata Wangenh.,A
3475,tx052,usa,29.872,-98.499,Taxodium distichum (L.) Rich.,G
3476,tx053,usa,30.48,-98.145,Taxodium distichum (L.) Rich.,G
3477,tx054,usa,29.432,-96.009,Taxodium distichum (L.) Rich.,G
3478,tx055,usa,33.064,-98.365,Quercus stellata Wangenh.,A
3479,tx056,usa,31.9,-104.85,Pseudotsuga menziesii (Mirb.) Franco,G
3480,tx057,usa,33.22,-97.35,Quercus stellata Wangenh.,A
3481,tx058,usa,31.9,-104.846,Quercus muehlenbergii Engelm.,A
3482,tza001,Africa,-5.08,32.83,Brachystegia spiciformis Benth.,A
3483,ukr001,Europe,48.15,24.5167,Picea abies (L.) H. Karst.,G
3484,ury001,southamerica,-31.7347,-55.2663,Scutia buxifolia Reissek,A
3485,ury002,southamerica,-33.9973,-53.8819,Scutia buxifolia Reissek,A
3486,ut513,usa,37.6,-112.15,Pseudotsuga menziesii (Mirb.) Franco,G
3487,ut514,usa,37.72,-111.93,Pseudotsuga menziesii (Mirb.) Franco,G
3488,ut515,usa,37.47,-112.25,Pseudotsuga menziesii (Mirb.) Franco,G
3489,ut516,usa,37.62,-112,Pinus edulis Engelm.,G
3490,ut517,usa,37.3,-112.18,Pinus edulis Engelm.,G
3491,ut518,usa,37.65,-111.97,Pinus edulis Engelm.,G
3492,ut520,usa,37.42,-111.88,Pinus edulis Engelm.,G
3493,ut521,usa,37.5,-112.07,Pinus edulis Engelm.,G
3494,ut522,usa,37.47,-112.1,Pinus edulis Engelm.,G
3495,ut524,usa,37.35,-112.1333,Pinus edulis Engelm.,G
3496,ut525,usa,40.9667,-109.4167,Pinus edulis Engelm.,G
3497,ut526,usa,39.8167,-110.6667,Pinus edulis Engelm.,G
3498,ut527,usa,39.8333,-110.1667,Pinus edulis Engelm.,G
3499,ut529,usa,37.9333,-109.8,Pseudotsuga menziesii (Mirb.) Franco,G
3500,ut530,usa,39.6,-110.333,Pseudotsuga menziesii (Mirb.) Franco,G
3501,ut531,usa,41.3909,-111.427798,Juniperus scopulorum Sarg.,G
3502,ut532,usa,41.489361,-111.379202,Juniperus scopulorum Sarg.,G
3503,ut533,usa,40.1417,-111.3333,Pinus edulis Engelm.,G
3504,ut534,usa,40.25,-111.4167,Pinus edulis Engelm.,G
3505,ut535,usa,40.5667,-111.5833,Pinus flexilis E. James,G
3506,ut536,usa,41.35,-111.9667,Pseudotsuga menziesii (Mirb.) Franco,G
3507,ut537,usa,41.3667,-111.95,Pseudotsuga menziesii (Mirb.) Franco,G
3508,ut538,usa,41.91,-111.65,Pseudotsuga menziesii (Mirb.) Franco,G
3509,ut539,usa,37.9783,-111.5983,Pinus ponderosa Douglas ex C. Lawson,G
3510,ut540,usa,38.5167,-111.75,Populus tremuloides Michx.,A
3511,ut541,usa,40.92,-111.21,Juniperus osteosperma (Torr.) Little,G
3512,ut542,usa,41.759,-111.663,Juniperus osteosperma (Torr.) Little,G
3513,ut544,usa,37.62,-110.02,Pseudotsuga menziesii (Mirb.) Franco,G
3514,ut545,usa,37.6596,-112.856,Abies bifolia A.Murray,G
3515,ut546,usa,37.6596,-112.856,Picea engelmannii Parry ex Engelm.,G
3516,ut547,usa,37.6596,-112.856,Pinus flexilis E. James,G
3517,ut548,usa,37.6596,-112.856,Pseudotsuga menziesii (Mirb.) Franco,G
3518,ut549,usa,38.94,-112.1,Juniperus osteosperma (Torr.) Little,G
3519,ut550,usa,38.94,-112.1,Pinus longaeva D.K. Bailey = Pinus aristata var. longaeva,G
3520,ut551,usa,41.899,-111.476,Pseudotsuga menziesii (Mirb.) Franco,G
3521,ut552,usa,41.899,-111.476,Pinus flexilis E. James,G
3522,ut553,usa,38.519,-109.278,Populus tremuloides Michx.,A
3523,ut554,usa,41.856,-111.503,Populus tremuloides Michx.,A
3524,ut555,usa,41.856,-111.503,Picea engelmannii Parry ex Engelm.,G
3525,ut557,usa,38,-111.8,Populus tremuloides Michx.,A
3526,ut558,usa,38.3,-112.4,Populus tremuloides Michx.,A
3527,ut559,usa,38.1,-109.5,Pinus edulis Engelm.,G
3528,ut560,usa,37.2,-112.8,Pinus edulis Engelm.,G
3529,ut561,usa,37.2,-112.8,Juniperus osteosperma (Torr.) Little,G
3530,ut562,usa,38.3,-110.1,Pinus edulis Engelm.,G
3531,ut563,usa,40.64,-111.63,Pseudotsuga menziesii (Mirb.) Franco,G
3532,ut564,usa,40.632,-111.71,Pseudotsuga menziesii (Mirb.) Franco,G
3533,ut565,usa,41.623,-111.664,Pseudotsuga menziesii (Mirb.) Franco,G
3534,ut566,usa,40.639,-111.629,Pseudotsuga menziesii (Mirb.) Franco,G
3535,ut567,usa,40.612,-111.776,Pseudotsuga menziesii (Mirb.) Franco,G
3536,ut568,usa,41.803,-111.708,Pseudotsuga menziesii (Mirb.) Franco,G
3537,ut569,usa,41.773,-111.737,Pseudotsuga menziesii (Mirb.) Franco,G
3538,ut570,usa,41.765,-111.667,Pseudotsuga menziesii (Mirb.) Franco,G
3539,ut571,usa,40.693,-111.673,Pseudotsuga menziesii (Mirb.) Franco,G
3540,ut572,usa,40.699,-111.717,Pseudotsuga menziesii (Mirb.) Franco,G
3541,ut573,usa,40.707,-111.69,Pseudotsuga menziesii (Mirb.) Franco,G
3542,ut574,usa,40.69,-111.75,Pseudotsuga menziesii (Mirb.) Franco,G
3543,ut575,usa,40.68,-111.65,Pseudotsuga menziesii (Mirb.) Franco,G
3544,va019,usa,38,-78.42,Quercus prinus L.,A
3545,va020,usa,37.25,-80.38,Pinus pungens Lamb.,G
3546,va024,usa,38.47,-78.47,Tsuga canadensis (L.) Carr.,G
3547,va026,usa,38.2,-78.15,Quercus alba L.,A
3548,va027,usa,37.55,-79.07,Quercus alba L.,A
3549,va028,usa,36.3833,-80.6167,Quercus alba L.,A
3550,va029,usa,37.35,-80.3667,Quercus alba L.,A
3551,va030,usa,37.7833,-77.1,Fagus grandifolia Ehrh.,A
3552,va031,usa,37.7833,-77.1,Fagus grandifolia Ehrh.,A
3553,va032,usa,37.1833,-80.4833,Tsuga canadensis (L.) Carr.,G
3554,va033,usa,37.2833,-80.4667,Quercus alba L.,A
3555,va034,usa,37.2833,-80.2833,Quercus alba L.,A
3556,va035,usa,37.2833,-80.8,Quercus alba L.,A
3557,va036,usa,37.2667,-80.4333,Quercus alba L.,A
3558,va037,usa,37.222886,-80.219421,Quercus alba L.,A
3559,va038,usa,37.184,-80.378,Quercus spp. L.,A
3560,va039,usa,37.184,-80.378,Pinus spp. L.,G
3561,va040,usa,37.188089,-80.487222,Quercus prinus L.,A
3562,va042,usa,37.187222,-80.483056,Pinus pungens Lamb.,G
3563,va043,usa,37.5,-79.516,Acer saccharum Marsh.,A
3564,va044,usa,37.2975,-80.581667,Platanus occidentalis L.,A
3565,va045,usa,37.2027,-80.4133,Carya glabra (Mill.) Sweet,A
3566,va046,usa,37.201858,-80.413922,Quercus alba L.,A
3567,vt003,usa,44.45,-72.86,Acer saccharum Marsh.,A
3568,vt004,usa,44.45,-72.85,Acer saccharum Marsh.,A
3569,vt005,usa,44.45,-72.85,Picea rubens Sarg.,G
3570,vt006,usa,44.45,-72.847,Picea rubens Sarg.,G
3571,vt007,usa,44.45,-72.86,Tsuga canadensis (L.) Carr.,G
3572,vt008,usa,44.45,-72.847,Abies balsamea (L.) Mill.,G
3573,wa067,usa,48.68,-120.63,Larix lyallii Parl.,G
3574,wa068,usa,48.68,-120.63,Pinus albicaulis Engelm.,G
3575,wa069,usa,48.7,-120.65,Larix lyallii Parl.,G
3576,wa070,usa,48.7,-120.65,Abies lasiocarpa (Hook.) Nutt.,G
3577,wa071,usa,48.7,-120.65,Picea engelmannii Parry ex Engelm.,G
3578,wa072,usa,48.73,-120.65,Larix lyallii Parl.,G
3579,wa073,usa,48.73,-120.65,Abies lasiocarpa (Hook.) Nutt.,G
3580,wa074,usa,48.73,-120.65,Picea engelmannii Parry ex Engelm.,G
3581,wa075,usa,48.68,-120.65,Picea engelmannii Parry ex Engelm.,G
3582,wa076,usa,48.68,-120.65,Abies lasiocarpa (Hook.) Nutt.,G
3583,wa077,usa,48.75,-120.63,Abies lasiocarpa (Hook.) Nutt.,G
3584,wa078,usa,48.75,-120.63,Picea engelmannii Parry ex Engelm.,G
3585,wa079,usa,48.7,-120.65,Larix lyallii Parl.,G
3586,wa080,usa,48.72,-120.65,Abies lasiocarpa (Hook.) Nutt.,G
3587,wa092,usa,48.67,-121.33,Tsuga mertensiana (Bong.) Carri¨¨re,G
3588,wa093,usa,48.67,-121.33,Tsuga mertensiana (Bong.) Carri¨¨re,G
3589,wa094,usa,48.67,-121.33,Tsuga mertensiana (Bong.) Carri¨¨re,G
3590,wa095,usa,47.9,-123.75,Tsuga mertensiana (Bong.) Carri¨¨re,G
3591,wa096,usa,47.9,-123.75,Tsuga mertensiana (Bong.) Carri¨¨re,G
3592,wa097,usa,47.9,-123.75,Tsuga mertensiana (Bong.) Carri¨¨re,G
3593,wa098,usa,47.83,-121,Tsuga mertensiana (Bong.) Carri¨¨re,G
3594,wa099,usa,47.83,-121,Tsuga mertensiana (Bong.) Carri¨¨re,G
3595,wa100,usa,47.83,-121,Tsuga mertensiana (Bong.) Carri¨¨re,G
3596,wa101,usa,46.83,-121.75,Tsuga mertensiana (Bong.) Carri¨¨re,G
3597,wa102,usa,46.83,-121.75,Tsuga mertensiana (Bong.) Carri¨¨re,G
3598,wa103,usa,46.83,-121.75,Tsuga mertensiana (Bong.) Carri¨¨re,G
3599,wa104,usa,46.17,-121.5,Tsuga mertensiana (Bong.) Carri¨¨re,G
3600,wa105,usa,46.17,-121.5,Tsuga mertensiana (Bong.) Carri¨¨re,G
3601,wa106,usa,46.17,-121.5,Tsuga mertensiana (Bong.) Carri¨¨re,G
3602,wa107,usa,46.17,-121.5,Abies lasiocarpa (Hook.) Nutt.,G
3603,wa108,usa,46.17,-121.5,Abies lasiocarpa (Hook.) Nutt.,G
3604,wa109,usa,46.17,-121.5,Abies lasiocarpa (Hook.) Nutt.,G
3605,wa110,usa,46.83,-121.75,Abies lasiocarpa (Hook.) Nutt.,G
3606,wa111,usa,46.83,-121.75,Abies lasiocarpa (Hook.) Nutt.,G
3607,wa112,usa,46.83,-121.75,Abies lasiocarpa (Hook.) Nutt.,G
3608,wa113,usa,47.83,-121,Abies lasiocarpa (Hook.) Nutt.,G
3609,wa114,usa,47.83,-121,Abies lasiocarpa (Hook.) Nutt.,G
3610,wa115,usa,47.83,-121,Abies lasiocarpa (Hook.) Nutt.,G
3611,wa116,usa,47.83,-123.52,Abies lasiocarpa (Hook.) Nutt.,G
3612,wa117,usa,47.83,-123.52,Abies lasiocarpa (Hook.) Nutt.,G
3613,wa118,usa,47.83,-123.52,Abies lasiocarpa (Hook.) Nutt.,G
3614,wa119,usa,47.85,-123.48,Abies lasiocarpa (Hook.) Nutt.,G
3615,wa120,usa,47.85,-123.48,Abies lasiocarpa (Hook.) Nutt.,G
3616,wa121,usa,47.85,-123.48,Abies lasiocarpa (Hook.) Nutt.,G
3617,wa122,usa,48,-123.42,Abies lasiocarpa (Hook.) Nutt.,G
3618,wa123,usa,48,-123.42,Abies lasiocarpa (Hook.) Nutt.,G
3619,wa124,usa,48,-123.42,Abies lasiocarpa (Hook.) Nutt.,G
3620,wa125,usa,47.92,-123.25,Abies lasiocarpa (Hook.) Nutt.,G
3621,wa126,usa,47.92,-123.25,Abies lasiocarpa (Hook.) Nutt.,G
3622,wa127,usa,47.92,-123.25,Abies lasiocarpa (Hook.) Nutt.,G
3623,wa128,usa,48.72,-120.65,Abies lasiocarpa (Hook.) Nutt.,G
3624,wa134,usa,48.87,-121.68,Tsuga mertensiana (Bong.) Carri¨¨re,G
3625,wa135,usa,48.2667,-120.45,Larix lyallii Parl.,G
3626,wa136,usa,46.7,-120.91,Pinus ponderosa Douglas ex C. Lawson,G
3627,wa137,usa,48.78,-120.27,Pinus ponderosa Douglas ex C. Lawson,G
3628,wa138,usa,48.18,-120.26,Pinus ponderosa Douglas ex C. Lawson,G
3629,wa139,usa,48.51,-118.75,Pinus ponderosa Douglas ex C. Lawson,G
3630,wa140,usa,48.59,-119.14,Pinus ponderosa Douglas ex C. Lawson,G
3631,wa141,usa,48.6,-119.7,Pinus ponderosa Douglas ex C. Lawson,G
3632,wa142,usa,47.34,-120.56,Pinus ponderosa Douglas ex C. Lawson,G
3633,wa143,usa,48.860692,-121.685031,Tsuga mertensiana (Bong.) Carri¨¨re,G
3634,wa144,usa,48.573292,-120.826407,Tsuga mertensiana (Bong.) Carri¨¨re,G
3635,wa145,usa,48.504756,-121.208797,Tsuga mertensiana (Bong.) Carri¨¨re,G
3636,wa146,usa,47.84438,-121.035864,Tsuga mertensiana (Bong.) Carri¨¨re,G
3637,wa147,usa,48.373604,-121.078867,Tsuga mertensiana (Bong.) Carri¨¨re,G
3638,wa148,usa,48.679772,-121.322671,Tsuga mertensiana (Bong.) Carri¨¨re,G
3639,wa149,usa,48.588,-123.197,Pseudotsuga menziesii (Mirb.) Franco,G
3640,wa150,usa,48.815,-121.9281,Callitropsis nootkatensis,G
3641,wa151,usa,48.0708,-121.8103,Callitropsis nootkatensis,G
3642,wa152,usa,48.8119,-122.0361,Callitropsis nootkatensis,G
3643,wa153,usa,48.797943,-121.873872,Tsuga mertensiana (Bong.) Carri¨¨re,G
3644,wa154,usa,48.160788,-120.352229,Larix lyallii Parl.,G
3645,wi006,usa,42.67,-87.9,Quercus alba L.,A
3646,wi007,usa,44.9167,-87.2333,Thuja occidentalis L.,G
3647,wi008,usa,45.683,-92.875,Quercus macrocarpa Michx.,A
3648,wi009,usa,45.85,-92.36,Quercus macrocarpa Michx.,A
3649,wi010,usa,46.7,-91.6,Quercus macrocarpa Michx.,A
3650,wi011,usa,45.2167,-88.35,Pinus resinosa Aiton,G
3651,wi014,usa,43.398226,-89.696781,Pinus strobus L.,G
3652,wi016,usa,43.23,-90.081,Quercus alba L.,A
3653,wi018,usa,42.895,-90.642,Quercus macrocarpa Michx.,A
3654,wi019,usa,42.824,-89.929,Quercus alba L.,A
3655,wi020,usa,42.81,-90.255,Quercus spp. L.,A
3656,wi021,usa,43.008,-90.297,Quercus macrocarpa Michx.,A
3657,wi023,usa,43.171,-90.558,Quercus macrocarpa Michx.,A
3658,wi024,usa,42.684,-90.493,Quercus macrocarpa Michx.,A
3659,wi025,usa,42.73,-90.496,Quercus alba L.,A
3660,wi026,usa,43.091,-91.007,Quercus macrocarpa Michx.,A
3661,wi027,usa,43.156,-91.389,Quercus alba L.,A
3662,wi028,usa,43.592,-91.017,Quercus macrocarpa Michx.,A
3663,wi029,usa,43.023,-90.563,Quercus macrocarpa Michx.,A
3664,wi030,usa,43.121,-89.688,Quercus macrocarpa Michx.,A
3665,wi031,usa,42.546,-90.224,Quercus alba L.,A
3666,wi033,usa,42.735,-90.084,Quercus macrocarpa Michx.,A
3667,wi034,usa,43.548,-90.604,Quercus alba L.,A
3668,wi035,usa,43.661,-90.635,Quercus alba L.,A
3669,wi036,usa,43.692,-90.798,Quercus macrocarpa Michx.,A
3670,wi037,usa,43.276,-90.395,Quercus alba L.,A
3671,wi038,usa,42.74,-89.87,Quercus macrocarpa Michx.,A
3672,wi039,usa,43.042,-89.86,Quercus spp. L.,A
3673,wi040,usa,43.184,-89.775,Quercus macrocarpa Michx.,A
3674,wi041,usa,42.802,-90.284,Quercus macrocarpa Michx.,A
3675,wi042,usa,42.734,-90.489,Quercus macrocarpa Michx.,A
3676,wi044,usa,42.765,-90.406,Quercus macrocarpa Michx.,A
3677,wi045,usa,42.99,-90.343,Quercus macrocarpa Michx.,A
3678,wi046,usa,43.107,-89.81,Quercus macrocarpa Michx.,A
3679,wi047,usa,43.516,-90.435,Quercus spp. L.,A
3680,wi048,usa,43.415,-90.139,Quercus alba L.,A
3681,wi049,usa,43.075,-90.741,Quercus alba L.,A
3682,wi050,usa,43.825,-90.83,Quercus macrocarpa Michx.,A
3683,wi051,usa,42.783,-89.676,Quercus macrocarpa Michx.,A
3684,wi052,usa,42.888,-90.724,Quercus macrocarpa Michx.,A
3685,wi054,usa,42.729,-90.499,Quercus alba L.,A
3686,wi055,usa,42.73,-90.496,Quercus macrocarpa Michx.,A
3687,wi056,usa,42.74,-89.856,Quercus macrocarpa Michx.,A
3688,wi057,usa,42.695,-89.81,Quercus macrocarpa Michx.,A
3689,wi058,usa,42.577,-89.905,Quercus macrocarpa Michx.,A
3690,wi059,usa,42.772,-89.965,Quercus macrocarpa Michx.,A
3691,wi060,usa,42.76,-89.96,Quercus macrocarpa Michx.,A
3692,wi061,usa,45.833,-88.5667,Acer saccharum Marsh.,A
3693,wv003,usa,39.1,-79.72,Quercus prinus L.,A
3694,wv004,usa,38.05,-81.05,Pinus virginiana Mill.,G
3695,wv005,usa,38.65,-79.3667,Juniperus virginiana L.,G
3696,wv006,usa,37.5167,-80.9833,Tsuga canadensis (L.) Carr.,G
3697,wv007,usa,37.9833,-82.3667,Tsuga canadensis (L.) Carr.,G
3698,wv008,usa,38.6167,-79.7833,Tsuga canadensis (L.) Carr.,G
3699,wv009,usa,37.9667,-80.9333,Pinus rigida Mill.,G
3700,wv010,usa,38.85,-79.37,Juniperus virginiana L.,G
3701,wv011,usa,38.2114,-80.9372,Quercus spp. L.,A
